regulador	V2	regulado	especie	V5	FT
Sopen02g037700	regulates	Sopen02g035880	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g036010	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g036460	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g036470	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g036600	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g036890	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g037510	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g037880	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g037910	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g038190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen02g038820	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g001600	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g001780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g002320	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g003010	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g003270	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g003900	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g004400	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g005590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g006940	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g006970	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g007020	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g007080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g007420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g007760	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g008610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g008620	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g009860	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g009890	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g011860	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g012000	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g012980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g013190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g013200	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g014520	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g014630	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g015190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g015490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g015550	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g015680	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g015820	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g015890	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g016250	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g016700	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g018130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g018530	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g018960	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g019000	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g019700	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g021180	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g021260	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g022040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g022300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g022420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g023420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g023480	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g023550	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g024670	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g024700	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g025110	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g025790	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g026260	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g026370	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g026870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g027590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g027670	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g028180	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g028280	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g028640	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g028690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g029040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g029300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g029370	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g029820	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g030100	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g030160	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g032080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g032670	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g033460	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g033520	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g033660	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g033920	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g033940	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g034570	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g034580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g035570	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g035650	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g036210	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g036750	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g036990	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g037280	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g037300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g037500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g039190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g039200	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g039800	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g039840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g039940	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g040680	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g040780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g040840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g040870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g040990	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g041030	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g041060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g041380	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g041490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g041680	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen03g041690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g001410	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g002220	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g002850	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g003240	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g003470	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g003740	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g003760	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g003770	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g003780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g003890	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g003970	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g004020	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g005020	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g005610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g007050	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g007520	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g007580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g007850	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g008830	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g009280	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g010250	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g010260	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g010270	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g010280	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g010290	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g010300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g010320	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g010580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g010670	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g010800	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g011000	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g011390	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g011880	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g012380	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g012480	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g013610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g014670	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g014710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g015150	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g015370	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g015790	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g016130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g016150	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g016160	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g016220	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g016230	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g016250	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g016710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g017390	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g017790	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g018030	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g018130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g019560	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g019960	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g020320	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g021190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g021710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g022290	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g022460	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g022580	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g023080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g024040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g024070	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g024300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g024610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g025670	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g025840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g025880	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g026820	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g027190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g028090	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g028720	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g029330	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g029680	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g030420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g030850	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g031540	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g031850	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g032910	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g033260	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g033810	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g034460	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g034800	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g034840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g034920	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g035050	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g035060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g035500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen04g035740	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g001060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g001870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g002170	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g002500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g002590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g002650	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g002970	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g003000	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g003210	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g003450	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g005190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g005660	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g005720	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g005830	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g005930	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g005990	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g006590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g006750	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g009340	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g009600	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g009850	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g010370	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g010450	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g010730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g010960	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g011360	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g012150	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g012240	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g012300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g012430	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g012720	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g012780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g013640	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g013690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g014490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g015100	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g015730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g016530	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g016610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g016710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g016800	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g017420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g017740	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g017780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g018140	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g019770	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g020800	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g021690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g021730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g021920	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g021970	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g022060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g022900	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g023130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g023630	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g025010	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g025370	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g027070	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g027180	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g027490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g028890	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g029730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g030600	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g030780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g031040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g031750	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g031990	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g032730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g033060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g033220	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g033570	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen05g034420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g001560	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g001600	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g002590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g002630	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g002950	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g003070	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g003710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g003760	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g005840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g006960	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g007000	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g007590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g008290	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g009260	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g009980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g010120	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g010180	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g010630	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g011180	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g011770	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g012470	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g012540	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g012550	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g012770	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g013890	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g014160	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g014330	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g014340	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g014420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g015030	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g015050	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g015350	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g015980	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g018170	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g018180	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g018190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g020160	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g020640	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g021620	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g022070	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g022080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g022280	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g022390	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g022690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g023560	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g024440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g024550	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g024880	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g026210	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g027260	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g027460	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g027470	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g028020	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g028960	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g030470	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g030490	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g031060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g032460	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g032800	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g033040	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g033260	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g033750	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g033770	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g034190	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g034690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g035680	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g035690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g035700	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen06g035710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g001690	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g001710	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g002180	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g002420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g002730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g003010	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g003100	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g003150	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g004070	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g004330	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g005440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g005760	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g006230	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g006440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g006830	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g006870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g007730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g007780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g008990	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g009420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g009430	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g009440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g009520	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g009530	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g010630	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g011560	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g011680	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g012120	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g012210	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g012610	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g012790	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g013100	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g013130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g014200	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g014390	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g015060	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g015360	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g015590	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g015750	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g016450	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g016500	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g017030	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g018420	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g019470	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g019840	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g020030	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g020080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen07g021880	Solanum pennellii	motif	none
